url,sub_job_title,industry,job_value_avg,job_value_range_low,job_value_range_high,job_value_sample_n,job_value_template,lead_cost_low,lead_cost_high,lead_cost_note
https://www.homeadvisor.com/cost/heating-and-cooling/gas-boiler-prices/,Gas Boiler Replacement Cost Calculator,HVAC (AC/Heating),5880,3307,8464,988,A,10,325,
https://www.homeadvisor.com/cost/outdoor-living/repave-asphalt-driveway/,Driveway Repaving Cost,,6800,1400,12100,0,A,,,
https://www.homeadvisor.com/cost/home-design-and-decor/install-wallpaper/,Wallpaper Installation Cost,,493,295,719,3070,A,,,
https://www.homeadvisor.com/cost/plumbing/install-or-repair-gas-pipes/,Gas Line Installation Cost,Plumbing,834,327,1347,923,A,5,255,
https://www.homeadvisor.com/cost/fencing/install-an-electric-fence/,Electric Fence Cost,Fencing,1321,1146,1595,1243,A,55,175,
https://www.homeadvisor.com/cost/environmental-safety/rodent-removal/,Rat Exterminator Cost,Pest control,342,185,501,9467,A,40,195,
https://www.homeadvisor.com/cost/flooring/pergo-flooring-install/,Pergo® Flooring Installation Cost,Flooring,2400,800,4000,0,A,85,85,
https://www.homeadvisor.com/cost/inspectors-and-appraisers/hire-a-roof-inspector/,Roof Inspection Cost,,227,148,309,2577,A,,,
https://www.homeadvisor.com/cost/flooring/carpet-removal/,Carpet Removal Cost Calculator,Flooring,280,120,720,0,A,85,85,
https://www.homeadvisor.com/cost/fencing/install-a-wrought-iron-fence/,Wrought Iron Fence Cost,Fencing,3037,1447,4831,1147,A,55,175,
https://www.homeadvisor.com/cost/home-offices/computer-laptop-repair/,How Much Does Computer Repair Cost?,,67,45,90,-1,"B (range-only, avgCost is a midpoint estimate)",,,
https://www.homeadvisor.com/cost/cabinets-and-countertops/marble-countertops-price/,Marble Countertops Cost,,3000,2000,5000,0,A,,,
https://www.homeadvisor.com/cost/heating-and-cooling/,HVAC Replacement Cost Calculator,,7500,5000,12500,0,A,,,
https://www.homeadvisor.com/cost/flooring/terrazzo-floors/,Terrazzo Flooring Cost,Flooring,4400,4000,7000,0,A,85,85,
https://www.homeadvisor.com/cost/heating-and-cooling/service-maintain-ac-unit/,HVAC Maintenance Cost,HVAC (AC/Heating),250,175,350,0,A,10,325,
https://www.homeadvisor.com/cost/heating-and-cooling/install-a-swamp-cooler/,Swamp Cooler Cost,HVAC (AC/Heating),2543,1544,3759,539,A,10,325,
https://www.homeadvisor.com/cost/architects-and-engineers/build-a-house/,Building Your Own Home Costs,,322924,138769,530862,1220,A,,,
https://www.homeadvisor.com/cost/outdoor-living/install-concrete-coating/,Epoxy Flooring Cost,,2190,1538,3041,182,A,,,
https://www.homeadvisor.com/cost/plumbing/hire-a-plumber/,Plumber Cost,Plumbing,341,182,501,94645,A,5,255,
https://www.homeadvisor.com/cost/flooring/repair-carpeting/,Carpet Repair Cost,Flooring,211,168,267,19613,A,85,85,
https://www.homeadvisor.com/cost/walls-and-ceilings/cinder-block-wall/,Cinder Block Wall Cost,,3200,1600,8000,0,A,,,
https://www.homeadvisor.com/cost/garages/install-a-garage-door/,Garage Door Replacement Cost,Garage door,1407,948,1897,15455,A,,,Industry tracked but no lead-cost data found
https://www.homeadvisor.com/cost/home-theaters/install-a-surround-sound-system/,Surround Sound Installation Cost,,452,215,706,1495,A,,,
https://www.homeadvisor.com/cost/patios-and-walkways/stamped-concrete-patio-install/,Stamped Concrete Cost,,18180,17080,19280,1715,A,,,
https://www.homeadvisor.com/cost/energy-efficiency/install-solar-panels/,Solar Panel Installation Cost,Solar,38930,31600,46260,2547,A,100,100,
https://www.homeadvisor.com/cost/disability-accommodation/install-stair-lift/,Stair Lift Cost,,7050,2300,24000,0,A,,,
https://www.homeadvisor.com/cost/storage-and-organization/long-distance-move/,Cross-Country Moving Cost,,4204,2901,5660,6435,A,,,
https://www.homeadvisor.com/cost/outdoor-living/power-wash-deck/,Cost to Pressure Wash a Deck,,150,100,250,0,A,,,
https://www.homeadvisor.com/cost/painting/paint-stain-fence/,Fence Painting Cost,,1700,750,4250,0,A,,,
https://www.homeadvisor.com/cost/cleaning-services/clean-dryer-vents/,Dryer Vent Cleaning Cost,,149,100,200,15437,A,,,
https://www.homeadvisor.com/cost/additions-and-remodels/demo-an-interior/,Demolition Cost Calculator,Remodeling/general contracting,3123,848,5451,4672,A,90,150,
https://www.homeadvisor.com/cost/kitchens/garbage-disposal-repair/,Garbage Disposal Repair Cost,Remodeling/general contracting,230,140,310,0,A,90,150,
https://www.homeadvisor.com/cost/outdoor-living/install-flagstone-patio/,Flagstone Patio Cost,,4500,750,8400,0,A,,,
https://www.homeadvisor.com/cost/plumbing/repair-burst-pipe/,Burst Pipe Repair Cost,Plumbing,500,200,3000,0,A,5,255,
https://www.homeadvisor.com/cost/fencing/repair-a-fence/,Fence Repair Cost,Fencing,616,3,946,18090,A,55,175,
https://www.homeadvisor.com/cost/handyman/build-a-dog-house/,Dog House Cost,Handyman,310,190,4300,0,A,30,30,
https://www.homeadvisor.com/cost/landscape/install-sod/,Sod Installation Cost,Landscaping/lawn care,2196,1064,3411,9514,A,8,45,
https://www.homeadvisor.com/cost/electrical/install-outdoor-lighting/,Landscape Lighting Cost,Electrical,4000,3000,6000,0,A,10,175,
https://www.homeadvisor.com/cost/painting/paint-a-small-project/,Kitchen Cabinet Painting Cost,,1324,516,2133,13,A,,,
https://www.homeadvisor.com/cost/outdoor-living/stain-a-deck/,Deck Staining Cost,,850,550,1250,0,A,,,
https://www.homeadvisor.com/cost/additions-and-remodels/build-an-addition/,Home Addition Cost,Remodeling/general contracting,50997,21891,83356,5613,A,90,150,
https://www.homeadvisor.com/cost/flooring/repair-floor-joists/,Replacing Floor Joists Cost,Flooring,6000,4000,12000,0,A,85,85,
https://www.homeadvisor.com/cost/additions-and-remodels/build-a-pole-barn/,Pole Barn Cost,Remodeling/general contracting,27000,14000,96000,0,A,90,150,
https://www.homeadvisor.com/cost/garages/heated-driveway/,Heated Driveway Cost,,13000,3000,8700,0,A,,,
https://www.homeadvisor.com/cost/walls-and-ceilings/apply-plaster/,Wall Plastering Cost,,5000,2000,8000,0,A,,,
https://www.homeadvisor.com/cost/cabinets-and-countertops/built-in-bookshelves/,Built-In Bookshelves Cost,,4589,2750,6711,817,A,,,
https://www.homeadvisor.com/cost/landscape/install-french-drain/,French Drain Cost,Landscaping/lawn care,9250,500,18000,0,A,8,45,
https://www.homeadvisor.com/cost/walls-and-ceilings/weld-metal/,Welding Cost Calculator,,299,123,482,1492,A,,,
https://www.homeadvisor.com/cost/landscape/pea-gravel/,Pea Gravel Cost,Landscaping/lawn care,370,170,560,0,A,8,45,
https://www.homeadvisor.com/cost/siding/install-siding/,Siding Replacement Cost,Siding,11589,5559,17725,10938,A,105,105,
https://www.homeadvisor.com/cost/roofing/composite/,Composite Shingle Roof Cost,Roofing,20000,15000,25000,0,A,15,550,
https://www.homeadvisor.com/cost/doors-and-windows/install-a-glass-wall/,Install a Glass Wall Cost,Door installation,5000,1300,18000,0,A,10,60,
https://www.homeadvisor.com/cost/outdoor-living/build-a-fire-pit/,Fire Pit Cost,,850,200,3000,0,A,,,
https://www.homeadvisor.com/cost/stairs-and-railings/concrete-steps/,Concrete Steps Installation Cost,,3500,600,5000,0,A,,,
https://www.homeadvisor.com/cost/flooring/refinish-ceramic-tile/,Tile Reglazing Cost,Flooring,1080,730,1700,0,A,85,85,
https://www.homeadvisor.com/cost/outdoor-living/install-asphalt-paving/,Asphalt Driveway Cost,,4190,2511,5934,11190,A,,,
https://www.homeadvisor.com/cost/roofing/install-replace-tile-roof/,Tile Roof Cost,Roofing,8185,6300,10071,1416,A,15,550,
https://www.homeadvisor.com/cost/swimming-pools-hot-tubs-and-saunas/salt-water-pool/,Saltwater Pool Cost,,25000,12000,38500,0,A,,,
https://www.homeadvisor.com/cost/painting/paint-a-home-exterior/,Exterior House Painting Cost,,2582,1867,3411,39127,A,,,
https://www.homeadvisor.com/cost/outbuildings/,Outbuilding Construction Cost,,9500,13000,33000,0,A,,,
https://www.homeadvisor.com/cost/additions-and-remodels/remodel-bedroom/,Bedroom Remodel Cost,Remodeling/general contracting,20000,12000,28000,0,A,90,150,
https://www.homeadvisor.com/cost/walls-and-ceilings/shiplap-walls-siding/,Shiplap Installation Cost,,1000,500,1500,0,A,,,
https://www.homeadvisor.com/cost/living-rooms/install-a-tv-antenna/,TV Antenna Installation Cost Calculator,,316,217,433,4195,A,,,
https://www.homeadvisor.com/cost/stairs-and-railings/deck-railing/,Deck Railing Replacement Cost,,1100,900,1800,0,A,,,
https://www.homeadvisor.com/cost/painting/powerwash-exterior-surfaces/,Powerwashing Cost Calculator,,237,156,318,51258,A,,,
https://www.homeadvisor.com/cost/doors-and-windows/install-pet-door/,Dog or Cat Door Installation Cost,Door installation,400,100,500,0,A,10,60,
https://www.homeadvisor.com/cost/cabinets-and-countertops/clean-tile-and-grout/,Tile and Grout Cleaning Cost,,536,327,750,75,A,,,
https://www.homeadvisor.com/cost/stairs-and-railings/spiral-staircase/,Spiral Staircase Cost,,10400,3000,15000,0,A,,,
https://www.homeadvisor.com/cost/additions-and-remodels/convert-bus/,Bus Conversion Cost,Remodeling/general contracting,33000,25000,67500,0,A,90,150,
https://www.homeadvisor.com/cost/landscape/install-a-pond/,Pond Installation Cost,Landscaping/lawn care,8080,4830,11655,620,A,8,45,
https://www.homeadvisor.com/cost/flooring/install-ceramic-or-porcelain-tile/,Tile Installation Cost,Flooring,2279,1131,3437,17560,A,85,85,
https://www.homeadvisor.com/cost/lawn-and-garden/tree-trimming/,Tree Trimming Cost,Landscaping/lawn care,460,270,1800,0,A,8,45,
https://www.homeadvisor.com/cost/heating-and-cooling/install-a-geothermal-heating-or-cooling-system/,Geothermal Heat Pump Cost Calculator,HVAC (AC/Heating),15062,6625,23500,297,A,10,325,
https://www.homeadvisor.com/cost/plumbing/install-a-shower/,Shower Installation Costs,Plumbing,6296,1965,10626,7470,A,5,255,
https://www.homeadvisor.com/cost/swimming-pools-hot-tubs-and-saunas/install-a-swimming-pool-heater/,Pool Heater Cost,,2443,1284,3714,1042,A,,,
https://www.homeadvisor.com/cost/foundations/repair-a-foundation/,Foundation Repair Cost,,6095,2526,9709,4221,A,,,
https://www.homeadvisor.com/cost/swimming-pools-hot-tubs-and-saunas/pool-deck/,How Much Does a Pool Deck Cost in 2024?,,7500,3000,12000,-1,"B (range-only, avgCost is a midpoint estimate)",,,
https://www.homeadvisor.com/cost/insulation/install-blown-in-insulation/,Blown-In Insulation Cost Calculator,,2283,1445,3327,16946,A,,,
https://www.homeadvisor.com/cost/living-rooms/,Living Room Remodel Cost,,8000,2500,15000,0,A,,,
https://www.homeadvisor.com/cost/siding/board-and-batten/,Board and Batten Siding Cost,Siding,10600,8500,27300,0,A,105,105,
https://www.homeadvisor.com/cost/lawn-and-garden/trim-a-palm-tree/,Palm Tree Trimming Cost,Landscaping/lawn care,375,125,800,0,A,8,45,
https://www.homeadvisor.com/cost/swimming-pools-hot-tubs-and-saunas/pool-filters/,Pool Filter Cost,,1125,250,2000,0,A,,,
https://www.homeadvisor.com/cost/landscape/pond-cleaning-maintenance/,Pond Maintenance Cost,Landscaping/lawn care,2000,450,5000,0,A,8,45,
https://www.homeadvisor.com/cost/siding/shou-sugi-ban/,Shou Sugi Ban Siding Cost,Siding,22000,7000,33000,0,A,105,105,
https://www.homeadvisor.com/cost/plumbing/propane-tank-installation/,Propane Tank Installation Cost,Plumbing,1400,600,2500,0,A,5,255,
https://www.homeadvisor.com/cost/lawn-and-garden/install-a-sprinkler-system/,Lawn Sprinkler System Cost Calculator,Landscaping/lawn care,3521,2779,4576,8234,A,8,45,
https://www.homeadvisor.com/cost/fencing/install-a-fence/,Fence Installation Cost,Fencing,3730,2062,5421,36604,A,55,175,
https://www.homeadvisor.com/cost/architects-and-engineers/hire-an-architect/,Hiring an Architect Cost,,6628,2190,11550,1642,A,,,
https://www.homeadvisor.com/cost/lawn-and-garden/drip-irrigation-system/,Drip Irrigation System Cost,Landscaping/lawn care,350,200,850,0,A,8,45,
https://www.homeadvisor.com/cost/landscape/install-turf/,Artificial Grass Cost,Landscaping/lawn care,7500,3799,11201,2287,A,8,45,
https://www.homeadvisor.com/cost/storage-and-organization/move-a-piano/,Piano Moving Cost,,426,259,593,728,A,,,
https://www.homeadvisor.com/cost/landscape/reslope-a-lawn/,Lawn Leveling Service,Landscaping/lawn care,2430,1147,3713,5376,A,8,45,
https://www.homeadvisor.com/cost/siding/wood-siding-repair/,Wood Siding Repair Cost,Siding,1628,1089,2454,2642,A,105,105,
https://www.homeadvisor.com/cost/swimming-pools-hot-tubs-and-saunas/repair-a-swimming-pool/,Pool Repair Cost,,1573,584,2602,4644,A,,,
https://www.homeadvisor.com/cost/electrical/install-a-lighting-fixture/,Light Fixture Replacement Costs,Electrical,515,165,869,5284,A,10,175,
https://www.homeadvisor.com/cost/energy-efficiency/hire-a-home-energy-auditor/,Home Energy Audit Cost,,437,212,698,817,A,,,
https://www.homeadvisor.com/cost/walls-and-ceilings/stamped-concrete-wall/,Stamped Concrete Wall Cost Calculator,,6867,3161,10682,69,A,,,
https://www.homeadvisor.com/cost/heating-and-cooling/install-a-furnace/,Furnace Replacement Cost Calculator,HVAC (AC/Heating),5576,3742,7475,12222,A,10,325,
https://www.homeadvisor.com/cost/lawn-and-garden/tree-removal/,Tree Removal Cost,Landscaping/lawn care,750,200,2000,0,A,8,45,
https://www.homeadvisor.com/cost/plumbing/install-a-water-heater/,Water Heater Replacement Costs,Plumbing,1347,882,1826,34907,A,5,255,
https://www.homeadvisor.com/cost/heating-and-cooling/install-insulation/,Batt and Roll Insulation Cost,HVAC (AC/Heating),2123,1269,3015,7611,A,10,325,
https://www.homeadvisor.com/cost/cabinets-and-countertops/regrout-tile/,Regrouting a shower costs,,1500,600,2500,0,A,,,
https://www.homeadvisor.com/cost/outdoor-living/seal-a-deck/,Deck Sealing Cost,,837,473,1201,9677,A,,,
https://www.homeadvisor.com/cost/roofing/asphalt-shingle-roof-repair/,Asphalt Shingle Roof Repair Cost,Roofing,789,396,1196,40695,A,15,550,
https://www.homeadvisor.com/cost/swimming-pools-hot-tubs-and-saunas/infinity-pool-costs/,Infinity Pool Cost,,95000,65000,150000,0,A,,,
https://www.homeadvisor.com/cost/roofing/shingle-roof-estimator/,Roof Shingling Cost,Roofing,10500,7500,24000,0,A,15,550,
https://www.homeadvisor.com/cost/siding/install-trim/,Trim Installation Cost,Siding,1677,837,2605,8433,A,105,105,
https://www.homeadvisor.com/cost/landscape/install-a-retaining-wall/,Retaining Wall Cost,Landscaping/lawn care,6066,3193,9194,2572,A,8,45,
https://www.homeadvisor.com/cost/swimming-pools-hot-tubs-and-saunas/hot-tub-prices/,Hot Tub Cost,,6000,2000,11000,0,A,,,
https://www.homeadvisor.com/cost/outdoor-living/poured-rubber-playground-surface/,Rubber Playground Flooring Cost,,3300,2450,4150,0,A,,,
https://www.homeadvisor.com/cost/swimming-pools-hot-tubs-and-saunas/above-ground-pool/,Pool Deck Cost,,5000,3000,12000,0,A,,,
https://www.homeadvisor.com/cost/bathrooms/install-a-vanity/,Bathroom Vanity Installation Cost,Remodeling/general contracting,1500,300,2200,0,A,90,150,
https://www.homeadvisor.com/cost/swimming-pools-hot-tubs-and-saunas/fiberglass-pool/,Fiberglass Pool Cost,,33270,25065,48995,70,A,,,
https://www.homeadvisor.com/cost/stairs-and-railings/cable-railings/,Cable Railings Cost,,9000,3750,13000,0,A,,,
https://www.homeadvisor.com/cost/outdoor-living/build-outdoor-fireplace/,Outdoor Fireplace Cost,,3000,1500,8000,0,A,,,
https://www.homeadvisor.com/cost/painting/paint-trim-baseboards/,Baseboard Painting Cost,,1000,700,2500,0,A,,,
https://www.homeadvisor.com/cost/environmental-safety/remove-asbestos/,Asbestos Removal Cost,,6347,4872,7988,3815,A,,,
